category,item,description, chop , cost , JOIN , group , size decimal 
ROMA,R5041076,RO LAVO 2 CHERRY RED,  17.77 ,  8.88 ,  25.75 ,Wood,  2.00 
ROMA,R5041077,RO LAVO 2 CAPRI TEAL,  17.77 ,  8.88 ,  25.75 ,Wood,  2.00 
ROMA,R527009,"SR 3/4"" MATTE WHITE COUNTRY CO",  8.65 ,  4.51 ,  12.54 ,Wood,  0.75 
ROMA,R527045,"SR 3/4"" NIGHTFALL COUNTRY COLL",  8.65 ,  4.51 ,  12.54 ,Wood,  0.75 
ROMA,R527069,"SR 3/4"" GREYSTONE COUNTRY COLL",  8.65 ,  4.51 ,  12.54 ,Wood,  0.75 
ROMA,R528009,"SR 3/4"" MATTE WHITE COUNTRY CO",  13.24 ,  6.79 ,  19.19 ,Wood,  0.75 
ROMA,R528045,"SR 3/4"" NIGHTFALL COUNTRY COLL",  13.24 ,  6.79 ,  19.19 ,Wood,  0.75 
ROMA,R528069,"SR 3/4"" GREYSTONE COUNTRY COLL",  13.24 ,  6.79 ,  19.19 ,Wood,  0.75 
ROMA,R529009,"SR 1 1/4"" MATTE WHITE COUNTRY",  16.08 ,  8.67 ,  23.30 ,Wood,  1.25 
ROMA,R529045,"SR 1 1/4"" NIGHTFALL COUNTRY CO",  16.08 ,  8.67 ,  23.30 ,Wood,  1.25 
ROMA,R529069,"SR 1 1/4"" GREYSTONE COUNTRY CO",  16.08 ,  8.67 ,  23.30 ,Wood,  1.25 
ROMA,R533000,"SR ARBER, 3/4 CHARCOAL BLACK",  9.41 ,  4.49 ,  13.64 ,Wood,  0.75 
ROMA,R543800,SR GIANNI 2 1/8 VINTAGE COCOA,  17.36 ,  8.28 ,  25.16 ,Wood,  2.13 
ROMA,R543805,SR GIANNI 2 1/8 VINT COCOA GOL,  18.14 ,  8.67 ,  26.29 ,Wood,  2.13 
ROMA,R543806,SR GIANNI 2 1/8 VINT COCOA SLV,  18.14 ,  8.67 ,  26.29 ,Wood,  2.13 
ROMA,R550086,"CORTONA, 5/8 BLACK",  7.82 ,  4.41 ,  11.33 ,Wood,  0.63 
ROMA,R550087,"CORTONA, 5/8 WALNUT",  7.82 ,  4.41 ,  11.33 ,Wood,  0.63 
ROMA,R555086,"CORTONA, 1 1/4 BLACK",  16.27 ,  8.84 ,  23.58 ,Wood,  1.25 
ROMA,R555087,"CORTONA, 1 1/4"" WALNUT",  16.27 ,  8.84 ,  23.58 ,Wood,  1.25 
ROMA,R556086,"CORTONA, 2 1/2 BLACK",  27.21 ,  16.96 ,  39.43 ,Wood,  2.50 
ROMA,R556087,"CORTONA, 2 1/2 WALNUT",  27.21 ,  16.96 ,  39.43 ,Wood,  2.50 
ROMA,R58511,"HYDE 2"" CINNAMON STICK",  18.25 ,  9.49 ,  26.45 ,Wood,  2.00 
ROMA,R58811,HYDE 1 3/8 CINNAMON STICK,  13.31 ,  6.84 ,  19.29 ,Wood,  1.38 
ROMA,R60210,TABACCHINO 1 1/8 TOBACCO LEAF,  17.98 ,  10.25 ,  26.06 ,Wood,  1.13 
ROMA,R60245,TABACCHINO 1 1/8 DARK ASH,  17.98 ,  10.25 ,  26.06 ,Wood,  1.13 
ROMA,R60253,TABACCHINO 1 1/8 COGNAC,  17.98 ,  10.25 ,  26.06 ,Wood,  1.13 
ROMA,R60283,TABACCHINO 1 1/8 BOURBON,  17.98 ,  10.25 ,  26.06 ,Wood,  1.13 
ROMA,R60287,TABACCHINO 1 1/8 CIGAR LEAF,  17.98 ,  10.25 ,  26.06 ,Wood,  1.13 
ROMA,R60310,TABACCHINO 7/8 TOBACCO LEAF,  11.93 ,  6.86 ,  17.29 ,Wood,  0.88 
ROMA,R60345,TABACCHINO 7/8 DARK ASH,  11.93 ,  6.86 ,  17.29 ,Wood,  0.88 
ROMA,R60353,TABACCHINO 7/8 COGNAC,  11.93 ,  6.86 ,  17.29 ,Wood,  0.88 
ROMA,R60383,TABACCHINO 7/8 BOURBON,  11.93 ,  6.86 ,  17.29 ,Wood,  0.88 
ROMA,R60387,TABACCHINO 7/8 CIGAR LEAF,  11.93 ,  6.86 ,  17.29 ,Wood,  0.88 
ROMA,R60410,TABACCHINO 1 3/8 TOBACCO LEAF,  22.46 ,  14.19 ,  32.55 ,Wood,  1.38 
ROMA,R60445,TABACCHINO 1 3/8 DARK ASH,  22.46 ,  14.19 ,  32.55 ,Wood,  1.38 
ROMA,R60453,TABACCHINO 1 3/8 COGNAC,  22.46 ,  14.19 ,  32.55 ,Wood,  1.38 
ROMA,R60483,TABACCHINO 1 3/8 BOURBON,  22.46 ,  14.19 ,  32.55 ,Wood,  1.38 
ROMA,R60487,TABACCHINO 1 3/8 CIGAR LEAF,  22.46 ,  14.19 ,  32.55 ,Wood,  1.38 
ROMA,R60545,TABACCHINO 2 3/4 DARK ASH,  33.53 ,  20.58 ,  48.59 ,Wood,  2.75 
ROMA,R690001,"1 1/4"" SR NOIRE SATIN BLACK",  16.53 ,  7.85 ,  23.96 ,Wood,  1.25 
ROMA,R691001,"1"" SR NOIRE SATIN BLACK",  10.77 ,  5.23 ,  15.61 ,Wood,  1.00 
ROMA,R692001,"1 1/4"" SR NOIRE SATIN BLACK",  15.84 ,  7.57 ,  22.96 ,Wood,  1.25 
ROMA,R745002,COUNTRY 3 1/2 RUSTIC BLACK,  31.58 ,  15.06 ,  45.77 ,Wood,  3.50 
ROMA,R748002,COUNTRY 1 1/2 RUSTIC BLACK,  14.21 ,  6.79 ,  20.59 ,Wood,  1.50 
ROMA,R748032,RO LAVO 1 1/2 SEAPORT BLUE,  13.82 ,  6.91 ,  20.03 ,Wood,  1.50 
ROMA,R748037,RO LAVO 1 1/2 ROYAL LILAC,  13.82 ,  6.91 ,  20.03 ,Wood,  1.50 
ROMA,R748041,RO LAVO 1 1/2 ORANGE MARMALADE,  13.82 ,  6.91 ,  20.03 ,Wood,  1.50 
ROMA,R748047,RO LAVO 1 1/2 FRESH LIME,  13.82 ,  6.91 ,  20.03 ,Wood,  1.50 
ROMA,R748058,COUNTRY 1 1/2 RUSTIC WHITE,  14.21 ,  6.79 ,  20.59 ,Wood,  1.50 
ROMA,R748074,RO LAVO 1 1/2 SUNBURST YELLOW,  13.82 ,  6.91 ,  20.03 ,Wood,  1.50 
ROMA,R748076,RO LAVO 1 1/2 CHERRY RED,  13.82 ,  6.91 ,  20.03 ,Wood,  1.50 
ROMA,R748077,RO LAVO 1 1/2 CAPRI TEAL,  13.82 ,  6.91 ,  20.03 ,Wood,  1.50 
ROMA,R806005,RUVO 1 GOLD/BLACK,  9.92 ,  4.96 ,  14.38 ,Wood,  1.00 
ROMA,R806006,RUVO 1 BLACK/SILVER,  9.92 ,  4.96 ,  14.38 ,Wood,  1.00 
ROMA,R806054,RUVO 1 SILVER,  9.10 ,  4.55 ,  13.19 ,Wood,  1.00 
ROMA,R806055,RUVO 1 GOLD,  9.10 ,  4.55 ,  13.19 ,Wood,  1.00 
ROMA,R807005,RUVO 1 1/2 GOLD/BLACK,  16.78 ,  8.39 ,  24.32 ,Wood,  1.50 
ROMA,R807006,"SR RUVO, 1 1/2"" SILVER/BLACK",  16.78 ,  8.39 ,  24.32 ,Wood,  1.50 
ROMA,R807054,"SR RUVO, 1 1/2"" SILVER",  16.78 ,  8.39 ,  24.32 ,Wood,  1.50 
ROMA,R807055,"SR RUVO, 1 1/2"" GOLD",  16.78 ,  8.39 ,  24.32 ,Wood,  1.50 
ROMA,R808005,"SR RUVO, 2 5/8"" GOLD/BLACK",  20.70 ,  10.35 ,  30.00 ,Wood,  2.63 
ROMA,R808006,"SR RUVO, 2 5/8"" SILVER/BLACK",  20.70 ,  10.35 ,  30.00 ,Wood,  2.63 
ROMA,R809009,"SR RUVO, 1"" WHITE",  9.10 ,  4.55 ,  13.19 ,Wood,  1.00 
ROMA,R809045,"SR RUVO, 1"" BLACK",  9.10 ,  4.55 ,  13.19 ,Wood,  1.00 
ROMA,R809054,"SR RUVO, 1"" SILVER",  9.10 ,  4.55 ,  13.19 ,Wood,  1.00 
ROMA,R809055,"SR RUVO, 1"" GOLD",  9.10 ,  4.55 ,  13.19 ,Wood,  1.00 
ROMA,R809085,"SR RUVO, 1"" MAHOGANY",  9.10 ,  4.55 ,  13.19 ,Wood,  1.00 
ROMA,R852045,ARBER 1 CHARCOAL BLACK,  9.30 ,  4.43 ,  13.48 ,Wood,  1.00 
ROMA,R852047,ARBER 1 SMOKED PINE,  9.30 ,  4.43 ,  13.48 ,Wood,  1.00 
ROMA,R852069,ARBER 1 ASH GREY,  9.30 ,  4.43 ,  13.48 ,Wood,  1.00 
ROMA,R852086,ARBER 1 ROASTED CHESTNUT,  9.30 ,  4.43 ,  13.48 ,Wood,  1.00 
ROMA,R853045,ARBER 1 1/2 CHARCOAL BLACK,  12.47 ,  5.95 ,  18.07 ,Wood,  1.50 
ROMA,R853047,ARBER 1 1/2 SMOKED PINE,  12.47 ,  5.95 ,  18.07 ,Wood,  1.50 
ROMA,R853069,"SR 1 1/2"" ASH GREY ARBER",  12.47 ,  5.95 ,  18.07 ,Wood,  1.50 
ROMA,R853086,"SR 1 1/2"" ROASTED CHESTNUT ARB",  12.47 ,  5.95 ,  18.07 ,Wood,  1.50 
ROMA,R855045,"SR 1 1/4"" CHARCOAL BLACK ARBER",  16.43 ,  7.84 ,  23.81 ,Wood,  1.25 
ROMA,R855047,"SR 1 1/4"" SMOKED PINE ARBER",  16.43 ,  7.84 ,  23.81 ,Wood,  1.25 
ROMA,R855069,"SR 1 1/4"" ASH GREY ARBER",  16.43 ,  7.84 ,  23.81 ,Wood,  1.25 
ROMA,R855086,"SR 1 1/4"" ROASTED CHESTNUT ARB",  16.43 ,  7.84 ,  23.81 ,Wood,  1.25 
ROMA,R856045,"SR 3"" CHARCOAL BLACK ARBER",  29.29 ,  13.96 ,  42.45 ,Wood,  3.00 
ROMA,R857003,SR 1 1/2 ARBER SOFT GRAY,  15.80 ,  7.55 ,  22.90 ,Wood,  1.50 
ROMA,R857045,SR 1 1/2 ARBER CHARCOAL BLACK,  15.80 ,  7.55 ,  22.90 ,Wood,  1.50 
ROMA,R857047,SR 1 1/2 ARBER SMOKED PINE,  15.80 ,  7.55 ,  22.90 ,Wood,  1.50 
ROMA,R858045,SR 2 3/4 ARBER CHARCOAL BLACK,  22.63 ,  11.24 ,  32.80 ,Wood,  2.75 
ROMA,R858047,ARBER 2 3/4 SMOKED PINE,  22.63 ,  11.24 ,  32.80 ,Wood,  2.75 
ROMA,R860032,"LAVO 5/8"" SHIMMERING BLUE",  6.22 ,  3.49 ,  9.01 ,Wood,  0.63 
ROMA,R860045,"LAVO 5/8"" SHIMMERING BLACK",  6.22 ,  3.49 ,  9.01 ,Wood,  0.63 
ROMA,R860046,"RO LAVO 5/8"" SHIMMERING RED",  6.22 ,  3.49 ,  9.01 ,Wood,  0.63 
ROMA,R860047,"RO LAVO 5/8"" SHIMMERING GREEN",  6.22 ,  3.49 ,  9.01 ,Wood,  0.63 
ROMA,R860048,"LAVO 5/8"" SHIMMERING WHITE",  6.22 ,  3.49 ,  9.01 ,Wood,  0.63 
ROMA,R860069,"LAVO 5/8"" MATTE CHARCOAL",  6.22 ,  3.49 ,  9.01 ,Wood,  0.63 
ROMA,R860074,"LAVO 5/8"" SHIMMERING YELLOW",  6.22 ,  3.49 ,  9.01 ,Wood,  0.63 
ROMA,R860300,"LAVO 5/8"" MATTE ALUMINUM",  6.22 ,  3.49 ,  9.01 ,Wood,  0.63 
ROMA,R860308,"RO LAVO 5/8"" MATTE IRON",  6.22 ,  3.49 ,  9.01 ,Wood,  0.63 
ROMA,R861069,"LAVO 2"" MATTE CHARCOAL",  20.94 ,  11.92 ,  30.35 ,Wood,  2.00 
ROMA,R865032,"SR LAVO, 3/4"" BLUE",  5.57 ,  2.78 ,  8.07 ,Wood,  0.75 
ROMA,R865037,"SR LAVO, 3/4"" VIOLET",  5.57 ,  2.78 ,  8.07 ,Wood,  0.75 
ROMA,R865041,"SR LAVO, 3/4"" ORANGE",  5.57 ,  2.78 ,  8.07 ,Wood,  0.75 
ROMA,R865045,"SR LAVO, 3/4"" BLACK",  5.57 ,  2.78 ,  8.07 ,Wood,  0.75 
ROMA,R865046,"SR LAVO, 3/4"" RED",  5.57 ,  2.78 ,  8.07 ,Wood,  0.75 
ROMA,R865047,"SR LAVO, 3/4"" GREEN",  5.57 ,  2.78 ,  8.07 ,Wood,  0.75 
ROMA,R865048,"SR LAVO, 3/4"" WHITE",  5.57 ,  2.78 ,  8.07 ,Wood,  0.75 
ROMA,R865054,"SR LAVO, 3/4"" SILVER",  5.57 ,  2.78 ,  8.07 ,Wood,  0.75 
ROMA,R865069,"SR LAVO, 3/4"" PEWTER",  5.57 ,  2.78 ,  8.07 ,Wood,  0.75 
ROMA,R865074,"SR LAVO, 3/4"" YELLOW",  5.57 ,  2.78 ,  8.07 ,Wood,  0.75 
STUDIO,SF024,FILLET 3/4 DISTRESSED PECAN,       ,  2.52 ,       ,Fillet,  0.75 
STUDIO,SF025,FILLET 3/4 DISTRESSED CHERRY,       ,  2.52 ,       ,Fillet,  0.75 
STUDIO,SF040,FILLET 3/4 DISTRESSED TAUPE,       ,  2.26 ,       ,Fillet,  0.75 
STUDIO,SF20,FILLET 3/4 COFFEE BROWN,       ,  2.26 ,       ,Fillet,  0.75 
STUDIO,SF2143,FILLET 3/4 UTOPIA GOLD,       ,  2.39 ,       ,Fillet,  0.75 
STUDIO,SF2233,FILLET SILVER BEAD,       ,  2.39 ,       ,Fillet,  0.75 
STUDIO,SF2243,FILLET GOLD SMALL BEAD,       ,  2.39 ,       ,Fillet,  0.75 
STUDIO,SF2259,FILLET BLACK BEAD,       ,  2.39 ,       ,Fillet,  0.75 
STUDIO,SF2333,FILLET SILVER BEAD,       ,  2.39 ,       ,Fillet,  0.75 
STUDIO,SF2343,FILLET GOLD BEAD,       ,  2.39 ,       ,Fillet,  0.75 
STUDIO,SF2359,FILLET BLACK BEAD,       ,  2.39 ,       ,Fillet,  0.75 
STUDIO,SF240,FILLET ARIA GOLD,       ,  2.33 ,       ,Fillet,  0.75 
STUDIO,SF2433,FILLET SILVER BEAD,       ,  2.35 ,       ,Fillet,  0.75 
STUDIO,SF2443,FILLET 1/2 GOLD LARGE BEAD,       ,  2.35 ,       ,Fillet,  0.75 
STUDIO,SF250,FILLET ARIA SILVER,       ,  2.33 ,       ,Fillet,  0.75 
STUDIO,SF322,FILLET VIRTU GOLD,       ,  2.37 ,       ,Fillet,  0.75 
STUDIO,SF332,FILLET VIRTU SILVER,       ,  2.37 ,       ,Fillet,  0.75 
STUDIO,SF35,FILLET 1/4 SILVER,       ,  2.39 ,       ,Fillet,  0.75 
STUDIO,SF370,FILLET MATT BLACK,       ,  2.10 ,       ,Fillet,  0.75 
STUDIO,SF45,FILLET 1/4 GOLD,       ,  2.39 ,       ,Fillet,  0.75 
STUDIO,SF55,FILLET SABI ANTIC GOLD,       ,  2.39 ,       ,Fillet,  0.75 
STUDIO,SF65,FILLET ELEVE 3/4 GOLD,       ,  2.39 ,       ,Fillet,  0.75 
STUDIO,SF75,FILLET ELEVE 3/4 SILVER,       ,  2.39 ,       ,Fillet,  0.75 
STUDIO,SF81,FILLET GOLD PLACER 3/16,       ,  2.39 ,       ,Fillet,  0.75 
STUDIO,SF812,FILLET REGIA DARK GOLD,       ,  2.39 ,       ,Fillet,  0.75 
STUDIO,SF814,FILLET REGIA DARK SILVER,       ,  2.33 ,       ,Fillet,  0.75 
STUDIO,SF822,FILLET REGIA GOLD,       ,  2.35 ,       ,Fillet,  0.75 
STUDIO,SF824,FILLET REGIA SILVER,       ,  2.35 ,       ,Fillet,  0.75 
STUDIO,SF85,FILLET ELEVE 3/4 DARK SILVER,       ,  2.33 ,       ,Fillet,  0.75 
STUDIO,SF91,FILLET SILVER PLACER 3/16,       ,  2.42 ,       ,Fillet,  0.75 
STUDIO,S100,FILLET GOLD,       ,  2.15 ,       ,Fillet,  0.75 
STUDIO,S110,FILLET SILVER,       ,  2.15 ,       ,Fillet,  0.75 
STUDIO,S130,FILLET BLACK ROUND,       ,  2.14 ,       ,Fillet,  0.75 
STUDIO,S170,FILLET MATT BLACK ROUND,       ,  2.10 ,       ,Fillet,  0.50 
STUDIO,S1820,B&B1 3/16 COFFEE BROWN,  6.98 ,  3.77 ,  9.97 ,Wood,  1.19 
STUDIO,S200,FILLET GOLD,       ,  2.15 ,       ,Fillet,  0.75 
STUDIO,S20101,ST FLOATER 7/16 MATT BLACK,  11.50 ,  7.26 ,  16.43 ,Wood,  1.75 
STUDIO,S20103,ST FLOATER 7/16 BLACK LACQUER,  11.73 ,  7.42 ,  16.76 ,Wood,  1.75 
STUDIO,S20140,ST FLOATER 7/16 GOLD LEAF,  13.85 ,  8.94 ,  19.79 ,Wood,  1.75 
STUDIO,S20150,ST FLOATER 7/16 SILVER LEAF,  13.85 ,  8.94 ,  19.79 ,Wood,  1.75 
STUDIO,S20160,ST FLOATER 7/16 MATT WHITE,  11.50 ,  7.26 ,  16.43 ,Wood,  1.75 
STUDIO,S210,FILLET SILVER,       ,  2.15 ,       ,Fillet,  0.75 
STUDIO,S21501,1 1/8 MATT BLACK,  6.41 ,  3.38 ,  9.16 ,Wood,  1.13 
STUDIO,S21560,1 1/8 X 1 3/16 MATT WHITE SWAN,  6.41 ,  3.38 ,  9.16 ,Wood,  1.13 
STUDIO,S21601,1 3/4 MATT BLACK,  8.88 ,  5.28 ,  12.69 ,Wood,  1.75 
STUDIO,S21701,7/8 MATT BLACK,  6.27 ,  3.29 ,  8.96 ,Wood,  0.88 
STUDIO,S21760,MATT WHITE 7/8 X 1 3/8,  6.27 ,  3.29 ,  8.96 ,Wood,  0.88 
STUDIO,S21801,1 MATT BLACK,  8.40 ,  4.86 ,  12.00 ,Wood,  1.00 
STUDIO,S21860,1 X 1 7/8 MATT WHITE BEVELED P,  8.40 ,  4.86 ,  12.00 ,Wood,  1.00 
STUDIO,S22001,MATT BLACK 1-1/4 X 7/8,  5.59 ,  2.86 ,  7.99 ,Wood,  1.25 
STUDIO,S22101,MATT BLACK 1 1/2 X 7/8,  6.40 ,  3.37 ,  9.14 ,Wood,  1.50 
STUDIO,S22160,1 5/8 MATT WHITE,  6.40 ,  3.37 ,  9.14 ,Wood,  1.63 
STUDIO,S22201,MATT BLACK 1 x 1 1/4,  6.58 ,  3.49 ,  9.40 ,Wood,  1.00 
STUDIO,S22260,1 MATT WHITE,  6.58 ,  3.49 ,  9.40 ,Wood,  1.00 
STUDIO,S22301,MATT BLACK 1 1/2 X 7/8,  6.41 ,  3.38 ,  9.16 ,Wood,  1.50 
STUDIO,S22360,1 1/2 X 7/8 MATT WHITE FLAT W/,  6.41 ,  3.38 ,  9.16 ,Wood,  1.50 
STUDIO,S22401,MATT BLACK 7/8 X 7/8,  4.72 ,  2.34 ,  6.74 ,Wood,  0.88 
STUDIO,S22460,7/8 MATT WHITE,  4.72 ,  2.34 ,  6.74 ,Wood,  0.88 
STUDIO,S22501,MATT BLACK 3 1/2 X 7/8,  11.12 ,  7.00 ,  15.89 ,Wood,  3.50 
STUDIO,S23101,MATT BLACK 5/8,  5.11 ,  2.57 ,  7.30 ,Wood,  0.63 
STUDIO,S23160,5/8 X 1/4 MATT WHITE CAP,  5.11 ,  2.57 ,  7.30 ,Wood,  0.63 
STUDIO,S23201,MAGNIFICENT 7/MATT BLACK 7/8,  4.75 ,  2.36 ,  6.79 ,Wood,  0.88 
STUDIO,S23260,7/8 X 7/8 MATT WHITE FLAT W/ S,  4.75 ,  2.36 ,  6.79 ,Wood,  0.88 
STUDIO,S23301,MAGNIFICENT 7/MATT BLACK 2 X 1,  9.22 ,  5.61 ,  13.17 ,Wood,  2.00 
STUDIO,S23360,2 X 1 3/8 MATT WHITE FLAT W/ B,  9.22 ,  5.61 ,  13.17 ,Wood,  2.00 
STUDIO,S23501,MATT BLACK 3/4 X 5/8,  3.92 ,  1.90 ,  5.60 ,Wood,  0.75 
STUDIO,S23601,MATT BLK 1 1/8 SHADOWBOX,  9.02 ,  5.41 ,  12.89 ,Wood,  1.13 
STUDIO,S23701,MATT BLACK 3/4 SHADOWBOX,  7.93 ,  4.47 ,  11.33 ,Wood,  0.75 
STUDIO,S23760,3/4 X 2 MATT WHITE CAP,  7.93 ,  4.47 ,  11.33 ,Wood,  0.75 
STUDIO,S23901,MATTE BLACK SHBX 5/8 X 1 3/4,  6.91 ,  3.72 ,  9.87 ,Wood,  0.63 
STUDIO,S23960,5/8 MATT WHITE SHADOWBOX,  6.91 ,  3.72 ,  9.87 ,Wood,  0.63 
STUDIO,S24101,MATT FLOATER 3/16 BLACK,  7.80 ,  4.37 ,  11.14 ,Wood,  1.31 
STUDIO,S24160,MATT FLOATER 3/16 WHITE,  7.80 ,  4.37 ,  11.14 ,Wood,  1.31 
STUDIO,S24301,2 1/2 MATT BLACK,  13.11 ,  8.40 ,  18.73 ,Wood,  2.50 
STUDIO,S24560,2 3/4 X 7/8 MATT WHITE FLAT PR,  9.19 ,  5.58 ,  13.13 ,Wood,  2.75 
STUDIO,S24601,2 MATT BLACK,  7.79 ,  4.36 ,  11.13 ,Wood,  2.00 
STUDIO,S24660,MATT WHITE 2 X 7/8,  7.79 ,  4.36 ,  11.13 ,Wood,  2.88 
STUDIO,S24701,1 MATT BLACK,  7.90 ,  4.45 ,  11.29 ,Wood,  1.00 
STUDIO,S24730,LISO 1 SILVER SHBX,  9.50 ,  5.87 ,  13.57 ,Wood,  1.00 
STUDIO,S24740,LISO 1 GOLD SHBX,  9.50 ,  5.87 ,  13.57 ,Wood,  1.00 
STUDIO,S24760,MATT WHITE 1 X 1 7/8 SB,  7.90 ,  4.45 ,  11.29 ,Wood,  1.00 
STUDIO,S24801,3/4 X 1 1/2 MATT BLACK CAP,  6.26 ,  3.28 ,  8.94 ,Wood,  0.75 
STUDIO,S24860,3/4 X 1 1/2 MATT WHITE CAP,  6.26 ,  3.28 ,  8.94 ,Wood,  0.75 
STUDIO,S24901,13/16 X 2 5/8 MATT BLACK SB,  9.32 ,  5.71 ,  13.31 ,Wood,  0.81 
STUDIO,S24960,13/16 X 2 5/8 MATT WHITE SB,  9.32 ,  5.71 ,  13.31 ,Wood,  0.81 
STUDIO,S25001,1 1/8 X 3 1/8 MATT BLACK SB,  12.54 ,  7.99 ,  17.91 ,Wood,  1.13 
STUDIO,S25060,1 3/8 x 3 1/8 MATT WHITE SB,  12.54 ,  7.99 ,  17.91 ,Wood,  1.38 
STUDIO,S25101,MATT FLOAT 1/2 BLACK,  8.90 ,  5.30 ,  12.71 ,Wood,  1.50 
STUDIO,S25160,MATT FLOAT 1/2 WHITE,  8.90 ,  5.30 ,  12.71 ,Wood,  1.50 
STUDIO,S25201,ST FLOATER 1/4 MATT BLACK,  8.04 ,  4.56 ,  11.49 ,Wood,  1.75 
STUDIO,S25220,ST FLOATER 1/4 COFFEE BROWN,  8.04 ,  4.56 ,  11.49 ,Wood,  1.75 
STUDIO,S25230,ST FLOATER 1/4 SILVER,  9.01 ,  5.40 ,  12.87 ,Wood,  1.75 
STUDIO,S25240,ST FLOATER 1/4 GOLD,  9.01 ,  5.40 ,  12.87 ,Wood,  1.75 
STUDIO,S25260,ST FLOATER 1/4 MATT WHITE,  8.04 ,  4.56 ,  11.49 ,Wood,  1.75 
STUDIO,S25301,MATT BLACK 1 7/16 X 1 3/16,  6.94 ,  3.74 ,  9.91 ,Wood,  1.44 
STUDIO,S25801,MAGNIFICENT 7/MAT BLACK 7/8X1,  5.13 ,  2.58 ,  7.33 ,Wood,  0.88 
STUDIO,S26001,MATTE BLACK ROPE 1 3/8 X 7/16,  6.87 ,  3.69 ,  9.81 ,Wood,  1.38 
STUDIO,S26101,MATT BLACK 1-3/16 X 7/8,  4.94 ,  2.47 ,  7.06 ,Wood,  1.19 
STUDIO,S261056,POEMS FLOATER 7/16 RED,  11.05 ,  6.95 ,  15.79 ,Wood,  0.44 
STUDIO,S261057,POEMS FLOATER 7/16 BLUE,  11.05 ,  6.95 ,  15.79 ,Wood,  0.44 
STUDIO,S261058,POEMS FLOATER 7/16 GREEN,  11.05 ,  6.95 ,  15.79 ,Wood,  0.44 
STUDIO,S261059,POEMS FLOATER 7/16 YELLOW,  11.05 ,  6.95 ,  15.79 ,Wood,  0.44 
STUDIO,S261070,POEMS FLOATER 7/16 CERUL BLUE,  11.05 ,  6.95 ,  15.79 ,Wood,  0.44 
STUDIO,S26130,LISO 1 3/16 SILVER,  6.61 ,  3.51 ,  9.44 ,Wood,  1.19 
STUDIO,S26140,LISO 1 3/16 GOLD,  6.61 ,  3.51 ,  9.44 ,Wood,  1.19 
STUDIO,S26160,MATT WHITE 1 3/16 X 7/8,  4.94 ,  2.47 ,  7.06 ,Wood,  1.81 
STUDIO,S26201,MATT BLACK 1 13/16 X 7/8,  6.90 ,  3.71 ,  9.86 ,Wood,  1.81 
STUDIO,S26260,MATT WHITE 1 13/16 X 7/8,  6.90 ,  3.71 ,  9.86 ,Wood,  1.81 
STUDIO,S26401,MAGNIFICENT 7/MATT BLK 2 1/2X1,  9.30 ,  5.69 ,  13.29 ,Wood,  2.50 
STUDIO,S26501,MATT BLACK 9/16,  3.96 ,  1.92 ,  5.66 ,Wood,  0.56 
STUDIO,S26560,9/16 x 7/8 MATT WHITE CAP,  3.96 ,  1.92 ,  5.66 ,Wood,  0.56 
STUDIO,S26701,MATT BLACK 1,  4.61 ,  2.28 ,  6.59 ,Wood,  1.00 
STUDIO,S26760,MATT WHITE 1 X 3/4,  4.61 ,  2.28 ,  6.59 ,Wood,  1.00 
STUDIO,S26800,POEMS II 11/16 BLACK,  6.00 ,  3.11 ,  8.57 ,Wood,  0.69 
STUDIO,S26801,MATT BLACK 7/8 X 3 SB,  11.11 ,  6.99 ,  15.87 ,Wood,  0.88 
STUDIO,S26856,POEMS II 11/16 RED,  7.08 ,  3.84 ,  10.11 ,Wood,  0.69 
STUDIO,S26857,POEMS II 11/16 BLUE,  7.08 ,  3.84 ,  10.11 ,Wood,  0.69 
STUDIO,S26858,POEMS II 11/16 GREEN,  7.08 ,  3.84 ,  10.11 ,Wood,  0.69 
STUDIO,S26859,POEMS II 11/16 YELLOW,  7.08 ,  3.84 ,  10.11 ,Wood,  0.69 
STUDIO,S26860,POEMS II 11/16 WHITE,  6.00 ,  3.11 ,  8.57 ,Wood,  0.69 
STUDIO,S26865,POEMS II 11/16 CHINA RED,  7.08 ,  3.84 ,  10.11 ,Wood,  0.69 
STUDIO,S26866,POEMS II 11/16 ORANGE,  7.08 ,  3.84 ,  10.11 ,Wood,  0.69 
STUDIO,S26867,POEMS II 11/16 CANARY YELLOW,  7.08 ,  3.84 ,  10.11 ,Wood,  0.69 
STUDIO,S26868,POEMS II 11/16 AQUA GREEN,  7.08 ,  3.84 ,  10.11 ,Wood,  0.69 
STUDIO,S26870,POEMS II 11/16 CERULEAN BLUE,  7.08 ,  3.84 ,  10.11 ,Wood,  0.69 
STUDIO,S26871,POEMS II 11/16 VIOLET,  7.08 ,  3.84 ,  10.11 ,Wood,  0.69 
STUDIO,S26901,MATT BLACK 3/4 X 7/8,  4.02 ,  1.95 ,  5.74 ,Wood,  0.75 
STUDIO,S26951,POEM GOLD 3/4 X 7/8,  5.53 ,  2.82 ,  7.90 ,Wood,  0.75 
STUDIO,S26954,POEM METALLIC GREEN 3/4 X 7/8,  5.53 ,  2.82 ,  7.90 ,Wood,  0.75 
STUDIO,S26955,POEM METALLIC PERIWINK BLUE 3/,  5.53 ,  2.82 ,  7.90 ,Wood,  0.75 
STUDIO,S26956,POEM RED 3/4 X 7/8,  5.53 ,  2.82 ,  7.90 ,Wood,  0.75 
